0.1091911792755127	0.10232842713594437	0.11162301152944565	0.13789446651935577	0.17238818109035492	0.198732390999794	0.211956188082695	0.2400505542755127	0.27825137972831726	0.29897749423980713	0.28919655084609985	0.2606234848499298	0.24564185738563538	0.2316061556339264	0.240682452917099	0.2713388502597809	0.26812195777893066	0.26468291878700256	0.2707490921020508	0.2482881397008896	0.22167202830314636	0.20580576360225677	0.20173867046833038	0.2038564682006836	0.20368413627147675	0.19654183089733124	0.18242953717708588	0.1636565625667572	0.14255131781101227	0.11681602150201797	0.11364506930112839	0.15063956379890442	0.0988970622420311	0.09203431755304337	0.10422411561012268	0.12835095822811127	0.1472962647676468	0.17010188102722168	0.19672948122024536	0.2222503125667572	0.24919195473194122	0.280641108751297	0.3092486262321472	0.3247472643852234	0.3260646462440491	0.3136374056339264	0.2989085614681244	0.29578739404678345	0.3054381310939789	0.30864739418029785	0.3095664978027344	0.3101601004600525	0.2829006016254425	0.2551317512989044	0.25042128562927246	0.2535041570663452	0.24850644171237946	0.23353630304336548	0.20859375596046448	0.17888328433036804	0.15359605848789215	0.12786075472831726	0.10796185582876205	0.12393918633460999	0.09489890187978745	0.09961703419685364	0.11056602746248245	0.12102098762989044	0.14657245576381683	0.175823375582695	0.2109183520078659	0.2577742040157318	0.2912645637989044	0.29894304275512695	0.2853400707244873	0.25375688076019287	0.23686428368091583	0.23288144171237946	0.23359374701976776	0.23884804546833038	0.2498774528503418	0.25080040097236633	0.2592333257198334	0.25609299540519714	0.25037530064582825	0.2566942572593689	0.26359912753105164	0.2513786852359772	0.21949678659439087	0.1865234375	0.16755515336990356	0.16241958737373352	0.16315487027168274	0.15292969346046448	0.1154181957244873	0.11177236586809158	0.10977711528539658	0.11932062357664108	0.1302696168422699	0.1884995400905609	0.2957184314727783	0.34001994132995605	0.3482690155506134	0.3597771227359772	0.37028953433036804	0.3713426887989044	0.3583524823188782	0.3295266628265381	0.3011833727359772	0.2858073115348816	0.2855430543422699	0.3006778657436371	0.2916015684604645	0.2746400237083435	0.2750881016254425	0.29090458154678345	0.27760419249534607	0.26749387383461	0.2845090329647064	0.3034237325191498	0.3039981722831726	0.2861328125	0.24665671586990356	0.19688649475574493	0.17389705777168274	0.16606540977954865	0.12246477603912354	0.11024050414562225	0.1253676563501358	0.1356617659330368	0.15382583439350128	0.3265433609485626	0.5609298348426819	0.6244179010391235	0.5751953125	0.514116108417511	0.4623008668422699	0.42597272992134094	0.41423484683036804	0.41582033038139343	0.41287532448768616	0.3974035084247589	0.3901194930076599	0.3974456191062927	0.3906671404838562	0.37167203426361084	0.38162147998809814	0.43169423937797546	0.4144454598426819	0.35403648018836975	0.3168160319328308	0.3451593220233917	0.3892195224761963	0.4025467336177826	0.3860255777835846	0.3134382665157318	0.20254290103912354	0.1756395548582077	0.12349112331867218	0.10483302921056747	0.12205882370471954	0.13235294818878174	0.15765166282653809	0.3724762797355652	0.6817018985748291	0.8486596345901489	0.8349609375	0.7448031902313232	0.6374961733818054	0.5398743748664856	0.4837890863418579	0.4691406190395355	0.474973201751709	0.46369487047195435	0.4360409080982208	0.4340839385986328	0.4786611795425415	0.5743260383605957	0.5506702065467834	0.544389545917511	0.5068398118019104	0.4480851888656616	0.4085554778575897	0.41989508271217346	0.4467218220233917	0.4749961793422699	0.48038449883461	0.3726753890514374	0.21129748225212097	0.18100491166114807	0.1260991245508194	0.10776271671056747	0.11786917597055435	0.12408854812383652	0.14140242338180542	0.28311887383461	0.48259803652763367	0.6098039150238037	0.7264552712440491	0.7800858020782471	0.6725490093231201	0.5192976593971252	0.4582988917827606	0.4429381191730499	0.45593979954719543	0.44904643297195435	0.3970703184604645	0.38115808367729187	0.43354782462120056	0.5501302480697632	0.5299556255340576	0.4897441864013672	0.4758310616016388	0.4498544931411743	0.4158126711845398	0.40174633264541626	0.3942210376262665	0.4015510082244873	0.40168890357017517	0.3134421110153198	0.20144377648830414	0.1852634847164154	0.14641927182674408	0.13129979372024536	0.11783470958471298	0.1230890080332756	0.13006280362606049	0.21521523594856262	0.327600359916687	0.37275201082229614	0.45415136218070984	0.5225988030433655	0.47486212849617004	0.3925398290157318	0.3736404776573181	0.37403109669685364	0.38471585512161255	0.38339459896087646	0.35016852617263794	0.33360525965690613	0.3564683198928833	0.3969898819923401	0.394898921251297	0.37977176904678345	0.38211169838905334	0.37474724650382996	0.3565104305744171	0.34129902720451355	0.33182063698768616	0.3336014151573181	0.3231809139251709	0.25821080803871155	0.1859758049249649	0.17605699598789215	0.15514706075191498	0.14142157137393951	0.1145029067993164	0.12940794229507446	0.14361980557441711	0.22417663037776947	0.3270258903503418	0.35218673944473267	0.3428806662559509	0.33774128556251526	0.3339499235153198	0.3339460790157318	0.339403361082077	0.3389323055744171	0.33427926898002625	0.3346813917160034	0.32765012979507446	0.32372474670410156	0.3259076476097107	0.3224264681339264	0.3251608610153198	0.32611826062202454	0.32323071360588074	0.3218979835510254	0.3207222819328308	0.3147020637989044	0.3172870874404907	0.3317631781101227	0.31818321347236633	0.24511337280273438	0.16477864980697632	0.1462431102991104	0.13412225246429443	0.1300474852323532	0.12136565893888474	0.13283932209014893	0.16395145654678345	0.24607844650745392	0.3345550000667572	0.3577282726764679	0.35336244106292725	0.3523169457912445	0.3497319221496582	0.34720051288604736	0.34876686334609985	0.344113826751709	0.3310163915157318	0.3213273584842682	0.31672030687332153	0.3230392336845398	0.3193627595901489	0.31135493516921997	0.31312423944473267	0.3124540448188782	0.31442248821258545	0.3147556781768799	0.3121323585510254	0.308065265417099	0.31432676315307617	0.33186274766921997	0.3184398114681244	0.23949909210205078	0.15283778309822083	0.12424939125776291	0.11072687059640884	0.12734758853912354	0.13300782442092896	0.12732461094856262	0.1539100855588913	0.23869869112968445	0.3336971700191498	0.3630170226097107	0.36107921600341797	0.3565065860748291	0.3509344458580017	0.34650352597236633	0.3449333608150482	0.34492188692092896	0.3408624529838562	0.32470130920410156	0.31920957565307617	0.31997549533843994	0.3162990212440491	0.3092907667160034	0.3098192512989044	0.310910701751709	0.3129136264324188	0.31287914514541626	0.31257277727127075	0.3119064271450043	0.3167317807674408	0.32978707551956177	0.31556373834609985	0.23870252072811127	0.15323606133460999	0.12305837124586105	0.10687040537595749	0.14011183381080627	0.11326976865530014	0.11080346256494522	0.11850108206272125	0.21351486444473267	0.3287568986415863	0.3647288680076599	0.3583333492279053	0.3445695638656616	0.34054842591285706	0.3445274233818054	0.34117648005485535	0.33920037746429443	0.34668734669685364	0.34247472882270813	0.32977941632270813	0.31192174553871155	0.30927926301956177	0.3182981014251709	0.32823607325553894	0.32071080803871155	0.3132927417755127	0.31332722306251526	0.3176853656768799	0.32199373841285706	0.3250957429409027	0.32958027720451355	0.30854398012161255	0.23023514449596405	0.1476639211177826	0.12242647260427475	0.11323529481887817	0.1509803980588913	0.0815219134092331	0.08227252215147018	0.1014820784330368	0.2177121788263321	0.32695314288139343	0.3570312559604645	0.3493681252002716	0.34378448128700256	0.35096508264541626	0.3593596816062927	0.35578277707099915	0.3492685556411743	0.34827667474746704	0.34502145648002625	0.33324524760246277	0.3193359375	0.31853172183036804	0.3288334906101227	0.33507201075553894	0.33018919825553894	0.32573530077934265	0.31401655077934265	0.3084558844566345	0.31958872079849243	0.32900965213775635	0.3273093104362488	0.297771155834198	0.2210707813501358	0.15514706075191498	0.13417969644069672	0.12434513121843338	0.1628408432006836	0.08404948562383652	0.08694469928741455	0.10328201204538345	0.21367187798023224	0.31747472286224365	0.3544462323188782	0.3504787087440491	0.34211859107017517	0.3421185612678528	0.34888556599617004	0.3493872582912445	0.33781787753105164	0.3333792984485626	0.32878372073173523	0.3266008198261261	0.32540595531463623	0.3228783905506134	0.3186849057674408	0.3182598352432251	0.32438725233078003	0.32284390926361084	0.31859299540519714	0.3159428834915161	0.32112056016921997	0.3262331783771515	0.3266008198261261	0.30150505900382996	0.22945773601531982	0.1671147346496582	0.14873239398002625	0.13510647416114807	0.1768190860748291	0.11642540246248245	0.11996400356292725	0.13202741742134094	0.22409237921237946	0.32457491755485535	0.3626493513584137	0.36461013555526733	0.35759422183036804	0.35828354954719543	0.36418887972831726	0.3585784435272217	0.34638863801956177	0.3430185616016388	0.34583333134651184	0.33200061321258545	0.32634803652763367	0.3300245404243469	0.32337242364883423	0.3217409551143646	0.3276960849761963	0.3248315155506134	0.3176508843898773	0.30762484669685364	0.3066674470901489	0.3191904127597809	0.3327473998069763	0.3101562559604645	0.23166361451148987	0.165529265999794	0.16236980259418488	0.14126455783843994	0.18555070459842682	0.14193856716156006	0.18043428659439087	0.1813534051179886	0.2516084611415863	0.3385646343231201	0.35694700479507446	0.3480890095233917	0.34921491146087646	0.35668274760246277	0.35924097895622253	0.3518037796020508	0.34270450472831726	0.34384575486183167	0.3382736146450043	0.3259459435939789	0.33283931016921997	0.3364008963108063	0.3329657018184662	0.3230851888656616	0.3274509906768799	0.3347158432006836	0.3291666805744171	0.3160998821258545	0.3120749294757843	0.321208655834198	0.33414140343666077	0.3084482252597809	0.22417663037776947	0.16446079313755035	0.1486634612083435	0.1340150237083435	0.17583486437797546	0.12436044961214066	0.18537454307079315	0.19180835783481598	0.2741268575191498	0.34844517707824707	0.3557980954647064	0.3422296345233917	0.3477213680744171	0.35863587260246277	0.3607345223426819	0.3617991805076599	0.35545727610588074	0.3320121169090271	0.32471662759780884	0.31755897402763367	0.31434208154678345	0.314456969499588	0.31090685725212097	0.3134344518184662	0.32009804248809814	0.32472044229507446	0.3181372582912445	0.3138020932674408	0.3177044987678528	0.325114905834198	0.33264783024787903	0.29718902707099915	0.19947534799575806	0.14240196347236633	0.13062576949596405	0.13975951075553894	0.20088082551956177	0.12921646237373352	0.14433594048023224	0.16394762694835663	0.261106014251709	0.3330039978027344	0.3379901945590973	0.33903568983078003	0.3472273349761963	0.34992724657058716	0.3486787676811218	0.3491383492946625	0.3492187559604645	0.33206188678741455	0.3186006546020508	0.3386029601097107	0.3344937264919281	0.317834734916687	0.3105047643184662	0.30111825466156006	0.30008426308631897	0.31328126788139343	0.3153263032436371	0.32005593180656433	0.32477787137031555	0.32213541865348816	0.32482385635375977	0.29936811327934265	0.2068704068660736	0.13455882668495178	0.12402726709842682	0.1409505307674408	0.21204426884651184	0.12305836379528046	0.13045726716518402	0.14831112325191498	0.24644608795642853	0.3181372582912445	0.3381165862083435	0.34079352021217346	0.35090380907058716	0.35739508271217346	0.3526999056339264	0.34882813692092896	0.3452205955982208	0.33458948135375977	0.3380744457244873	0.3441176414489746	0.339847594499588	0.318363219499588	0.31653648614883423	0.31766238808631897	0.3153071403503418	0.31678539514541626	0.31507354974746704	0.31678158044815063	0.3188725709915161	0.32295113801956177	0.3312576711177826	0.29952895641326904	0.20575597882270813	0.14375001192092896	0.13178232312202454	0.1410539299249649	0.2131127417087555	0.11520756781101227	0.10866651684045792	0.12450980395078659	0.2273361086845398	0.3113779127597809	0.3384804129600525	0.34117648005485535	0.34345513582229614	0.34937193989753723	0.34563419222831726	0.33159467577934265	0.32919347286224365	0.335049033164978	0.34083181619644165	0.3388901650905609	0.33776041865348816	0.3271905779838562	0.32683825492858887	0.3275620639324188	0.3270258903503418	0.3180300295352936	0.3099992573261261	0.30265012383461	0.30089232325553894	0.32076823711395264	0.3373851180076599	0.2954886555671692	0.20280714333057404	0.13438649475574493	0.11734452098608017	0.13885188102722168	0.2189529687166214	0.1139744222164154	0.12094439566135406	0.13110065460205078	0.24275431036949158	0.33474647998809814	0.3545994162559509	0.35747167468070984	0.3609068691730499	0.3558517396450043	0.3428538739681244	0.3334099352359772	0.3357996344566345	0.33725106716156006	0.34144455194473267	0.3420994281768799	0.33401501178741455	0.321377158164978	0.31584712862968445	0.31769686937332153	0.3159351944923401	0.32227712869644165	0.3235523998737335	0.31413528323173523	0.3162837028503418	0.33621707558631897	0.3477979600429535	0.3045802712440491	0.2096583992242813	0.1528301239013672	0.13797105848789215	0.1474839150905609	0.23723575472831726	0.11960401386022568	0.14008502662181854	0.15975414216518402	0.2783586084842682	0.3560240566730499	0.3643650412559509	0.36336550116539	0.3633195459842682	0.35533472895622253	0.34996554255485535	0.35492876172065735	0.3606617748737335	0.3570121228694916	0.35385262966156006	0.3526807725429535	0.3511795401573181	0.3461243808269501	0.33651578426361084	0.33016237616539	0.3321346640586853	0.33041131496429443	0.3294117748737335	0.3292662501335144	0.3327473998069763	0.3450980484485626	0.3518305718898773	0.3104281723499298	0.22508808970451355	0.1815410554409027	0.17369025945663452	0.16228172183036804	0.23916590213775635	0.12213541567325592	0.13800552487373352	0.16679687798023224	0.2918734550476074	0.3604587912559509	0.3485677242279053	0.34164753556251526	0.3518075942993164	0.35427772998809814	0.351397842168808	0.3507123291492462	0.3461971580982208	0.3407169282436371	0.34962087869644165	0.35126379132270813	0.3417930603027344	0.33087852597236633	0.3240732252597809	0.3174096345901489	0.3151501417160034	0.31861597299575806	0.3292662501335144	0.3345779776573181	0.32750460505485535	0.3225069046020508	0.33178234100341797	0.3202742040157318	0.25861290097236633	0.20925627648830414	0.19780561327934265	0.17235754430294037	0.23691023886203766	0.11360294371843338	0.12389706075191498	0.1688419133424759	0.30927541851997375	0.4325559437274933	0.5300742983818054	0.5505285263061523	0.49108073115348816	0.42507660388946533	0.39767158031463623	0.38538986444473267	0.3564606308937073	0.32032015919685364	0.3269071877002716	0.35102254152297974	0.34943705797195435	0.3251953423023224	0.31139323115348816	0.3067401945590973	0.30488282442092896	0.3081457018852234	0.322265625	0.33896294236183167	0.3499349057674408	0.4035883843898773	0.4753791391849518	0.43962931632995605	0.2995442748069763	0.22004441916942596	0.20183441042900085	0.1783050000667572	0.24918429553508759	0.12089844048023224	0.12958410382270813	0.20537683367729187	0.3845856487751007	0.5422181487083435	0.7122893929481506	0.7579618692398071	0.632739782333374	0.5115885734558105	0.5442134141921997	0.6231541037559509	0.5613089799880981	0.4210784435272217	0.3779756426811218	0.4677504897117615	0.5453814268112183	0.4987362325191498	0.43087854981422424	0.39434361457824707	0.3990924060344696	0.3963235318660736	0.39958640933036804	0.40048637986183167	0.4110562205314636	0.5138250589370728	0.6342141628265381	0.5572189092636108	0.32390090823173523	0.21188725531101227	0.1945389062166214	0.19117264449596405	0.26205193996429443	0.17459022998809814	0.2386067807674408	0.26749005913734436	0.49694395065307617	0.6863588094711304	0.7959405779838562	0.793979823589325	0.6738779544830322	0.5691559910774231	0.6482383608818054	0.8034773468971252	0.7671262621879578	0.6149126887321472	0.5596315860748291	0.6375727653503418	0.7267003655433655	0.6784467101097107	0.5913220047950745	0.5296377539634705	0.5220550298690796	0.5090188384056091	0.491130530834198	0.46040135622024536	0.44465380907058716	0.510830283164978	0.5915709137916565	0.5123851299285889	0.3032054305076599	0.1975298672914505	0.18468137085437775	0.19716988503932953	0.25196462869644165	0.2896293103694916	0.4041513502597809	0.3201555013656616	0.5349801182746887	0.7300437092781067	0.7780675888061523	0.734826922416687	0.6639974117279053	0.5893765687942505	0.5758846998214722	0.6353285908699036	0.6552159786224365	0.618083655834198	0.6038565039634705	0.594113826751709	0.5928308963775635	0.5909926891326904	0.5884881019592285	0.5725184082984924	0.5629059672355652	0.5385684967041016	0.4971277713775635	0.4533930718898773	0.422411173582077	0.44418275356292725	0.4737017750740051	0.3978898525238037	0.2499808669090271	0.18228018283843994	0.1739889681339264	0.2014361172914505	0.3109183609485626	0.3851141333580017	0.53791743516922	0.4356885850429535	0.46829813718795776	0.48639705777168274	0.47889477014541626	0.48806679248809814	0.5057598352432251	0.4833563268184662	0.4258846640586853	0.3929457664489746	0.38998162746429443	0.3690831959247589	0.35330501198768616	0.35810738801956177	0.3544692099094391	0.38192784786224365	0.4313763976097107	0.45976564288139343	0.4795075058937073	0.4740464389324188	0.4522863030433655	0.42324602603912354	0.38473883271217346	0.37600719928741455	0.3810202181339264	0.31495097279548645	0.20119868218898773	0.15929074585437775	0.1676011085510254	0.2634306252002716	0.5363319516181946	0.29594823718070984	0.649165153503418	0.6235217452049255	0.4433555603027344	0.3243259787559509	0.3009459376335144	0.31143537163734436	0.3302581310272217	0.33715149760246277	0.3277841806411743	0.31902191042900085	0.3113013207912445	0.3069048821926117	0.306196391582489	0.30286458134651184	0.29271599650382996	0.2947840094566345	0.2964077889919281	0.29243260622024536	0.2943474352359772	0.2992379069328308	0.31340381503105164	0.33074450492858887	0.31806066632270813	0.276815265417099	0.2307559847831726	0.18665364384651184	0.14936044812202454	0.13370098173618317	0.17148055136203766	0.365770548582077	0.738288938999176	0.16217832267284393	0.28699448704719543	0.4752183258533478	0.48567327857017517	0.3592141568660736	0.2742532193660736	0.2624157667160034	0.29360830783843994	0.34731924533843994	0.40253907442092896	0.4331265389919281	0.4302313029766083	0.4136373996734619	0.4051738679409027	0.41585859656333923	0.3960784375667572	0.39240196347236633	0.3993872404098511	0.41356465220451355	0.4254365861415863	0.41767004132270813	0.37266772985458374	0.2768612205982208	0.19127987325191498	0.15233226120471954	0.1419462412595749	0.14267003536224365	0.14507123827934265	0.14283472299575806	0.17956112325191498	0.38034239411354065	0.7458907961845398	0.1425551474094391	0.16056986153125763	0.39908087253570557	0.4956457018852234	0.33619025349617004	0.21179917454719543	0.17245711386203766	0.1624961793422699	0.15899203717708588	0.16513097286224365	0.18219593167304993	0.20256586372852325	0.21993336081504822	0.21859298646450043	0.2252795696258545	0.2148628979921341	0.2122204452753067	0.21957337856292725	0.2173445224761963	0.21066176891326904	0.203573077917099	0.1786305159330368	0.14556527137756348	0.12377068400382996	0.11394760757684708	0.12027803808450699	0.1476447731256485	0.16779641807079315	0.15669041872024536	0.18158318102359772	0.37643614411354065	0.7329772114753723	0.1485600471496582	0.1425551474094391	0.14687500894069672	0.14961321651935577	0.138671875	0.12976792454719543	0.13385416567325592	0.14415977895259857	0.14226409792900085	0.13135340809822083	0.12354090809822083	0.11785386502742767	0.1211741715669632	0.11876148730516434	0.10550321638584137	0.09851792454719543	0.10552619397640228	0.11631050705909729	0.11729856580495834	0.11115196347236633	0.10652956366539001	0.10957414656877518	0.11103707551956177	0.11229702830314636	0.11373315006494522	0.1139514371752739	0.11879979074001312	0.1280139535665512	0.13449372351169586	0.1743987500667572	0.34866344928741455	0.7022020816802979
